Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006144~purine nucleobase metabolic process	3	0.4160887656033287	0.04646935087467294	Q06S87, Q99L27, Q6DGA6	647	36	67534	8.69835136527563	1.0	0.5537267291228457	56.4697356358242
INTERPRO	IPR024084:Isopropylmalate dehydrogenase-like domain	4	0.5547850208044383	0.046544161030521766	Q9XSG3, O88844, D4GU92, P41562	703	87	76330	4.992070110037442	1.0	0.5895618422103819	54.464306125031555
GOTERM_BP_DIRECT	GO:1901991~negative regulation of mitotic cell cycle phase transition	2	0.27739251040221913	0.04692283667646791	P23950, P17431	647	5	67534	41.75208655332303	1.0	0.5546708456840951	56.83017726595831
GOTERM_BP_DIRECT	GO:0002507~tolerance induction	2	0.27739251040221913	0.04692283667646791	P01027, P01024	647	5	67534	41.75208655332303	1.0	0.5546708456840951	56.83017726595831
GOTERM_BP_DIRECT	GO:0032651~regulation of interleukin-1 beta production	2	0.27739251040221913	0.04692283667646791	P26824, P25116	647	5	67534	41.75208655332303	1.0	0.5546708456840951	56.83017726595831
GOTERM_BP_DIRECT	GO:1904640~response to methionine	2	0.27739251040221913	0.04692283667646791	P05153, P35558	647	5	67534	41.75208655332303	1.0	0.5546708456840951	56.83017726595831
GOTERM_BP_DIRECT	GO:0043372~positive regulation of CD4-positive, alpha-beta T cell differentiation	2	0.27739251040221913	0.04692283667646791	Q01151, P55160	647	5	67534	41.75208655332303	1.0	0.5546708456840951	56.83017726595831
GOTERM_BP_DIRECT	GO:0009069~serine family amino acid metabolic process	2	0.27739251040221913	0.04692283667646791	P05153, P11586	647	5	67534	41.75208655332303	1.0	0.5546708456840951	56.83017726595831
GOTERM_BP_DIRECT	GO:1904831~positive regulation of aortic smooth muscle cell differentiation	2	0.27739251040221913	0.04692283667646791	P18757, P32929	647	5	67534	41.75208655332303	1.0	0.5546708456840951	56.83017726595831
GOTERM_BP_DIRECT	GO:0045907~positive regulation of vasoconstriction	4	0.5547850208044383	0.04698745963386177	P02679, P26824, P12799, P25116	647	84	67534	4.970486494443217	1.0	0.5525599711835995	56.88131152864505
GOTERM_BP_DIRECT	GO:0035999~tetrahydrofolate interconversion	5	0.6934812760055479	0.047089372240535034	Q9UL12, P49914, Q99LB7, P11586, Q9YH58	647	141	67534	3.701426112883247	1.0	0.5507614488616	56.9618359844684
UP_KEYWORDS	Purine metabolism	3	0.4160887656033287	0.04792053158098932	Q06S87, Q99L27, Q6DGA6	719	39	79990	8.557826040440784	0.9999999997069645	0.2942006174632251	50.14295557580153
SMART	SM00028:TPR	9	1.248266296809986	0.04864110971850429	Q99615, Q9DAC7, Q3UV71, Q496Y0, P81274, Q9CSP9, P44130, Q9QYI3, Q80VA5	355	379	33701	2.2543312646326505	0.9999984285734307	0.4873573859765532	48.04858305601207
GOTERM_CC_DIRECT	GO:0005581~collagen trimer	6	0.8321775312066574	0.048695866147085556	O93484, P31722, P02457, Q2KIV9, Q60754, Q7Z5L3	672	200	68124	3.04125	0.9999999997514081	0.42470953318918736	50.67048608539339
KEGG_PATHWAY	dre00053:Ascorbate and aldarate metabolism	2	0.27739251040221913	0.04929137254762768	Q7ZVB2, Q802W2	377	4	29944	39.71352785145888	1.0	0.5056955171188479	54.62226083104669
KEGG_PATHWAY	gga00350:Tyrosine metabolism	2	0.27739251040221913	0.04929137254762768	P00504, P00508	377	4	29944	39.71352785145888	1.0	0.5056955171188479	54.62226083104669
GOTERM_MF_DIRECT	GO:0046982~protein heterodimerization activity	15	2.0804438280166435	0.049519546914355665	P70691, Q9DBM0, Q5R5B6, Q28072, Q9WUM5, Q3SZZ2, P05107, Q05826, P84245, Q9Z1P3, Q8HYS5, Q7ZW38, P67776, Q96I99, Q62469	625	900	66065	1.7617333333333334	1.0	0.6111847126368528	54.8421873048185
INTERPRO	IPR006089:Acyl-CoA dehydrogenase, conserved site	3	0.4160887656033287	0.050039479380750505	Q60759, Q2KHZ9, P15650	703	39	76330	8.352117299485721	1.0	0.6119785596906725	57.142608323752995
GOTERM_BP_DIRECT	GO:0032868~response to insulin	5	0.6934812760055479	0.050166896105353784	P05153, Q07014, O88583, Q9Z2V4, P35558	647	144	67534	3.6243130688648466	1.0	0.5716299230805113	59.3277602825669
GOTERM_BP_DIRECT	GO:0034097~response to cytokine	5	0.6934812760055479	0.050166896105353784	P51145, Q9Z1P3, Q9EP73, O88583, Q8HYS5	647	144	67534	3.6243130688648466	1.0	0.5716299230805113	59.3277602825669
UP_SEQ_FEATURE	repeat:TPR 4	7	0.9708737864077669	0.05021065654879972	Q99615, Q3UV71, Q496Y0, P81274, Q9CSP9, Q9QYI3, Q80VA5	635	279	67159	2.6535320181751474	1.0	0.7440201369457455	57.90234242699282
UP_SEQ_FEATURE	binding site:Substrate; via carbonyl oxygen	5	0.6934812760055479	0.05026650395704395	Q60759, Q2KHZ9, Q96KP4, Q8AXL1, Q7PCJ8	635	146	67159	3.621993312479775	1.0	0.7388232075796495	57.94389551292207
KEGG_PATHWAY	hsa05012:Parkinson's disease	4	0.5547850208044383	0.050337609585025075	O95299, O75489, P28331, O95167	377	66	29944	4.813760951691986	1.0	0.5079655403498264	55.39661599663985
OMIM_DISEASE	615489~Macular degeneration, age-related, 14, reduced risk of	2	0.27739251040221913	0.05050338846836649	P00751, P06681	59	2	2268	38.440677966101696	0.991929731455467	0.991929731455467	43.29653940413297
GOTERM_BP_DIRECT	GO:0007166~cell surface receptor signaling pathway	10	1.3869625520110958	0.05100885519178802	P01031, P01015, P19397, Q9EP73, P26151, P56159, Q76B49, Q28072, P48960, Q99J59	647	496	67534	2.1044398464376526	1.0	0.5752518502278507	59.95334815451081
KEGG_PATHWAY	bta01230:Biosynthesis of amino acids	3	0.4160887656033287	0.0510996422578178	Q9XSG3, Q6B855, Q2KJC9	377	29	29944	8.216591969267355	1.0	0.508177653040653	55.952817620213665
KEGG_PATHWAY	hsa05416:Viral myocarditis	3	0.4160887656033287	0.0510996422578178	P14222, P08174, P05107	377	29	29944	8.216591969267355	1.0	0.508177653040653	55.952817620213665
UP_KEYWORDS	Lyase	26	3.6061026352288486	0.051150026137099805	P51659, P35520, Q92051, Q5F339, Q9USY1, P13439, Q29448, P18757, P21265, P32929, C4R4R8, Q4L8D2, P21213, Q9FPH3, B5DGQ7, Q8NRS1, P35492, Q6NY77, Q5U403, Q9Z2V4, P35558, P05153, P56935, Q91WT9, P0DKX7, Q9YH58	719	1956	79990	1.4788063403215668	0.999999999935834	0.3069905798615481	52.48709968013454
GOTERM_BP_DIRECT	GO:0050667~homocysteine metabolic process	3	0.4160887656033287	0.05121488784614438	P35520, P18757, Q91WT9	647	38	67534	8.240543398682176	1.0	0.5741869850583646	60.105045847905124
GOTERM_BP_DIRECT	GO:0051258~protein polymerization	3	0.4160887656033287	0.05121488784614438	P02679, P12799, P17634	647	38	67534	8.240543398682176	1.0	0.5741869850583646	60.105045847905124
GOTERM_BP_DIRECT	GO:0006094~gluconeogenesis	7	0.9708737864077669	0.05164028191722527	P05153, Q5ZLN1, Q9Z2V4, P00504, P35558, P35576, P00508	647	277	67534	2.637767201022213	1.0	0.5747237878468692	60.41654257484736
UP_SEQ_FEATURE	DNA-binding region:Basic motif	8	1.1095700416088765	0.052021294383838707	P51145, Q5ZL67, Q05404, Q7ZVS9, P27925, Q3SZZ2, Q05826, Q61827	635	354	67159	2.3901063214555807	1.0	0.7456313051368463	59.2300652609962
SMART	SM00861:SM00861	4	0.5547850208044383	0.0522498384126761	Q6B855, Q5PRA2, P21953, Q5RE79	355	80	33701	4.7466197183098595	0.9999994325123762	0.49583887825904094	50.57789393023063
GOTERM_BP_DIRECT	GO:0032869~cellular response to insulin stimulus	6	0.8321775312066574	0.05237571756976615	P23950, P05153, P17431, P00504, P35558, Q3SZZ2	647	210	67534	2.9822918966659304	1.0	0.5774730691041756	60.949666498533595
INTERPRO	IPR002101:Myristoylated alanine-rich C-kinase substrate MARCKS	2	0.27739251040221913	0.053929879139166234	P49006, Q0VBZ9	703	6	76330	36.19250829777146	1.0	0.6355138126028754	59.949340776077456
INTERPRO	IPR002124:Cytochrome c oxidase, subunit Vb	2	0.27739251040221913	0.053929879139166234	P00428, P19536	703	6	76330	36.19250829777146	1.0	0.6355138126028754	59.949340776077456
INTERPRO	IPR002338:Haemoglobin, alpha	2	0.27739251040221913	0.053929879139166234	P14527, P02019	703	6	76330	36.19250829777146	1.0	0.6355138126028754	59.949340776077456
INTERPRO	IPR008983:Tumour necrosis factor-like domain	4	0.5547850208044383	0.05476869342578775	Q05A80, P31722, Q2KIV9, Q7Z5L3	703	93	76330	4.670001070680188	1.0	0.6366668371055799	60.5314310078551
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	19	2.6352288488210815	0.05525210727581236	Q16851, P35520, P00367, P02786, P01882, P00504, P04181, P26644, Q8N6F1, P06731, P04233, Q6DV79, P81274, P11884, Q8NHH9, Q91WT9, Q2WEN9, P10157, Q7Z5L3	625	1257	66065	1.5977533810660303	1.0	0.6452856502211615	58.922215107448416
UP_SEQ_FEATURE	region of interest:Calmodulin-binding (PSD)	2	0.27739251040221913	0.05532363515656851	P49006, Q0VBZ9	635	6	67159	35.25406824146982	1.0	0.7621121112754696	61.55081266094369
GOTERM_MF_DIRECT	GO:0018712~3-hydroxybutyryl-CoA thiolase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0016408~C-acyltransferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0016749~N-succinyltransferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0016751~S-succinyltransferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0019705~protein-cysteine S-myristoyltransferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0034848~naphthyl-2-oxomethyl-succinyl-CoA succinyl transferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0016418~S-acetyltransferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0034851~2,4,4-trimethyl-3-oxopentanoyl-CoA 2-C-propanoyl transferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0018030~peptidyl-lysine N6-myristoyltransferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0034915~2-methylhexanoyl-CoA C-acetyltransferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0034919~butyryl-CoA 2-C-propionyltransferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0016454~C-palmitoyltransferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0016750~O-succinyltransferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0016414~O-octanoyltransferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0016406~carnitine O-acyltransferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0030523~dihydrolipoamide S-acyltransferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0090595~acetyl-CoA:L-lysine N6-acetyltransferase	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0019105~N-palmitoyltransferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0016748~succinyltransferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0043741~L-2-aminoadipate N-acetyltransferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0016417~S-acyltransferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0016419~S-malonyltransferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0046941~azetidine-2-carboxylic acid acetyltransferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0008951~palmitoleoyl [acyl-carrier-protein]-dependent acyltransferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0019186~acyl-CoA N-acyltransferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0018713~3-ketopimelyl-CoA thiolase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0018711~benzoyl acetate-CoA thiolase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0018031~peptidyl-lysine N6-palmitoyltransferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0043806~keto acid formate lyase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0016753~O-sinapoyltransferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0034945~2,6-dimethyl-5-methylene-3-oxo-heptanoyl-CoA C-acetyltransferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_MF_DIRECT	GO:0016420~malonyltransferase activity	2	0.27739251040221913	0.055352049633230656	Q7ZUN8, Q6DBY2	625	6	66065	35.23466666666667	1.0	0.6388287086498743	58.99018500075924
GOTERM_BP_DIRECT	GO:0043491~protein kinase B signaling	4	0.5547850208044383	0.055594766621543106	P23950, Q9H4B4, Q3LRP1, P17431	647	90	67534	4.639120728147003	1.0	0.5973454033185089	63.204524891315515
GOTERM_MF_DIRECT	GO:0001948~glycoprotein binding	5	0.6934812760055479	0.055650850196622435	P08169, P02786, P05107, P26644, Q63198	625	151	66065	3.5001324503311255	1.0	0.6338598136902415	59.19276918022296
GOTERM_BP_DIRECT	GO:0003105~negative regulation of glomerular filtration	2	0.27739251040221913	0.056040221014616295	P26824, P25116	647	6	67534	34.79340546110252	1.0	0.5978367500694646	63.50670637748939
GOTERM_BP_DIRECT	GO:0008038~neuron recognition	2	0.27739251040221913	0.056040221014616295	Q9UHC6, O08565	647	6	67534	34.79340546110252	1.0	0.5978367500694646	63.50670637748939
GOTERM_BP_DIRECT	GO:0044524~protein sulfhydration	2	0.27739251040221913	0.056040221014616295	P18757, P32929	647	6	67534	34.79340546110252	1.0	0.5978367500694646	63.50670637748939
GOTERM_BP_DIRECT	GO:0048259~regulation of receptor-mediated endocytosis	2	0.27739251040221913	0.056040221014616295	F1LRS8, Q9JLQ0	647	6	67534	34.79340546110252	1.0	0.5978367500694646	63.50670637748939
GOTERM_BP_DIRECT	GO:0097305~response to alcohol	2	0.27739251040221913	0.056040221014616295	O95479, P25054	647	6	67534	34.79340546110252	1.0	0.5978367500694646	63.50670637748939
GOTERM_BP_DIRECT	GO:0018272~protein-pyridoxal-5-phosphate linkage via peptidyl-N6-pyridoxal phosphate-L-lysine	2	0.27739251040221913	0.056040221014616295	P18757, P32929	647	6	67534	34.79340546110252	1.0	0.5978367500694646	63.50670637748939
GOTERM_BP_DIRECT	GO:0071375~cellular response to peptide hormone stimulus	3	0.4160887656033287	0.05612540739725332	P23950, P17431, Q3SZZ2	647	40	67534	7.828516228748068	1.0	0.5959094618838165	63.56422684847176
GOTERM_BP_DIRECT	GO:0045742~positive regulation of epidermal growth factor receptor signaling pathway	3	0.4160887656033287	0.05612540739725332	P01015, Q96P48, P20350	647	40	67534	7.828516228748068	1.0	0.5959094618838165	63.56422684847176
GOTERM_BP_DIRECT	GO:0001935~endothelial cell proliferation	3	0.4160887656033287	0.05612540739725332	P53690, A1L1V4, Q3SZZ2	647	40	67534	7.828516228748068	1.0	0.5959094618838165	63.56422684847176
UP_KEYWORDS	Adaptive immunity	6	0.8321775312066574	0.05755303884446828	P04233, Q8WTT0, Q07014, P40259, Q5EA85, Q8R4L0	719	230	79990	2.9022192658886135	0.9999999999968894	0.3347776865664519	56.83489842447151
GOTERM_BP_DIRECT	GO:0000288~nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	3	0.4160887656033287	0.05864003197314802	P23950, Q7ZXW9, P17431	647	41	67534	7.6375768085347	1.0	0.6099809374137893	65.22417922348599
GOTERM_BP_DIRECT	GO:0042632~cholesterol homeostasis	5	0.6934812760055479	0.05889943211821248	P04114, Q9DBM0, Q9R182, P35576, Q3SZZ2	647	152	67534	3.433559749450907	1.0	0.6091790485284259	65.39129663128257
GOTERM_MF_DIRECT	GO:0016829~lyase activity	8	1.1095700416088765	0.059444293151016715	Q9FPH3, Q6NY77, P35492, Q5U403, Q92051, Q9Z2V4, Q91WT9, P13439	625	364	66065	2.3231648351648353	1.0	0.6519654668642737	61.68457625696061
INTERPRO	IPR023213:Chloramphenicol acetyltransferase-like domain	3	0.4160887656033287	0.059545410207212664	P11179, P11181, P36957	703	43	76330	7.575176155347514	1.0	0.663684806075451	63.697583727960286
GOTERM_MF_DIRECT	GO:0008289~lipid binding	10	1.3869625520110958	0.05958095014693576	Q91ZR2, Q4V8X4, P84092, P01027, Q9UIA0, P58875, P08174, P56384, P01024, P26644	625	518	66065	2.040617760617761	1.0	0.6460927734608447	61.77162674559419
GOTERM_MF_DIRECT	GO:0019955~cytokine binding	3	0.4160887656033287	0.059847837966648575	P04233, O08565, Q9I8N6	625	42	66065	7.550285714285714	1.0	0.6411624907539539	61.941100652987366
UP_SEQ_FEATURE	binding site:FAD	5	0.6934812760055479	0.060008366875775834	Q60759, Q2KHZ9, Q9JM53, Q15067, P09623	635	155	67159	3.4116840233680463	1.0	0.7851319601513395	64.63070109594054
GOTERM_BP_DIRECT	GO:0000186~activation of MAPKK activity	4	0.5547850208044383	0.06015994530027433	O75293, P26824, P25116, P22339	647	93	67534	4.489471672400326	1.0	0.6147440159734814	66.19265371868764
KEGG_PATHWAY	mmu05322:Systemic lupus erythematosus	3	0.4160887656033287	0.06092563731179459	P26151, P01027, P18468	377	32	29944	7.4462864721485404	1.0	0.5674863787607283	62.56715758008308
KEGG_PATHWAY	bta05142:Chagas disease (American trypanosomiasis)	3	0.4160887656033287	0.06092563731179459	Q2KIV9, Q2UVX4, Q28072	377	32	29944	7.4462864721485404	1.0	0.5674863787607283	62.56715758008308
KEGG_PATHWAY	hsa00280:Valine, leucine and isoleucine degradation	3	0.4160887656033287	0.06092563731179459	P31937, P05166, P21953	377	32	29944	7.4462864721485404	1.0	0.5674863787607283	62.56715758008308
GOTERM_BP_DIRECT	GO:0045579~positive regulation of B cell differentiation	3	0.4160887656033287	0.06119292845388116	P53690, P55160, Q3SZZ2	647	42	67534	7.455729741664826	1.0	0.6187594145524759	66.8362854636418
GOTERM_BP_DIRECT	GO:0030168~platelet activation	5	0.6934812760055479	0.061200577017543584	P02679, P26824, P12799, P25116, P17634	647	154	67534	3.3889680643931026	1.0	0.6163804623471788	66.8410077587963
KEGG_PATHWAY	pon00020:Citrate cycle (TCA cycle)	2	0.27739251040221913	0.061230799526247326	Q5NVR2, Q5RE79	377	5	29944	31.77082228116711	1.0	0.5641423653453979	62.75685401672675
KEGG_PATHWAY	ptr04610:Complement and coagulation cascades	2	0.27739251040221913	0.061230799526247326	Q864W0, Q8SQ74	377	5	29944	31.77082228116711	1.0	0.5641423653453979	62.75685401672675
KEGG_PATHWAY	dre00410:beta-Alanine metabolism	2	0.27739251040221913	0.061230799526247326	Q7ZVB2, Q802W2	377	5	29944	31.77082228116711	1.0	0.5641423653453979	62.75685401672675
KEGG_PATHWAY	dre00020:Citrate cycle (TCA cycle)	2	0.27739251040221913	0.061230799526247326	Q7ZVF3, A5PL98	377	5	29944	31.77082228116711	1.0	0.5641423653453979	62.75685401672675
KEGG_PATHWAY	dre00071:Fatty acid degradation	2	0.27739251040221913	0.061230799526247326	Q7ZVB2, Q802W2	377	5	29944	31.77082228116711	1.0	0.5641423653453979	62.75685401672675
KEGG_PATHWAY	ptr05150:Staphylococcus aureus infection	2	0.27739251040221913	0.061230799526247326	Q864W0, Q8SQ74	377	5	29944	31.77082228116711	1.0	0.5641423653453979	62.75685401672675
KEGG_PATHWAY	bta04140:Regulation of autophagy	2	0.27739251040221913	0.061230799526247326	P60519, Q3T0W7	377	5	29944	31.77082228116711	1.0	0.5641423653453979	62.75685401672675
GOTERM_BP_DIRECT	GO:0071346~cellular response to interferon-gamma	4	0.5547850208044383	0.061719551880046165	O70460, Q16627, P78556, O89093	647	94	67534	4.441711335459897	1.0	0.617174512496087	67.15995100201631
INTERPRO	IPR008210:Phosphoenolpyruvate carboxykinase, N-terminal	3	0.4160887656033287	0.06201167760095076	P05153, Q9Z2V4, P35558	703	44	76330	7.403013060907798	1.0	0.6744655543154003	65.23733825114341
INTERPRO	IPR013035:Phosphoenolpyruvate carboxykinase, C-terminal	3	0.4160887656033287	0.06201167760095076	P05153, Q9Z2V4, P35558	703	44	76330	7.403013060907798	1.0	0.6744655543154003	65.23733825114341
UP_KEYWORDS	Serine protease	10	1.3869625520110958	0.062277072497095506	Q3SYW2, P00751, O15393, P04186, P19637, P81187, Q864W0, P20350, Q8SQ74, P06681	719	550	79990	2.0227588822860034	0.9999999999996709	0.3530533926959767	59.802323607651275
UP_KEYWORDS	Chemotaxis	6	0.8321775312066574	0.06372641704680702	O70460, Q16627, P78556, Q99969, Q96FZ5, O89093	719	237	79990	2.8164997095121564	0.9999999999998351	0.3555198812698096	60.674002087496085
GOTERM_BP_DIRECT	GO:0001659~temperature homeostasis	3	0.4160887656033287	0.06378313715448905	Q6DV79, P15650, Q96B67	647	43	67534	7.28234067790518	1.0	0.6272734262156034	68.39976686940912
UP_SEQ_FEATURE	region of interest:PEST-like	2	0.27739251040221913	0.06424244467140587	Q9Z1P3, Q8HYS5	635	7	67159	30.217772778402697	1.0	0.8031445316813619	67.21327262917944
UP_SEQ_FEATURE	short sequence motif:Essential for nuclear import	2	0.27739251040221913	0.06424244467140587	Q6DV79, Q7ZXK3	635	7	67159	30.217772778402697	1.0	0.8031445316813619	67.21327262917944
GOTERM_MF_DIRECT	GO:0034738~lanosterol O-acyltransferase activity	2	0.27739251040221913	0.06427528977365397	Q7ZUN8, Q6DBY2	625	7	66065	30.20114285714286	1.0	0.6617339237009989	64.65193236795906
GOTERM_MF_DIRECT	GO:0052858~peptidyl-lysine N-acetyltransferase activity, acting on acetyl phosphate as donor	2	0.27739251040221913	0.06427528977365397	Q7ZUN8, Q6DBY2	625	7	66065	30.20114285714286	1.0	0.6617339237009989	64.65193236795906
GOTERM_MF_DIRECT	GO:0016412~serine O-acyltransferase activity	2	0.27739251040221913	0.06427528977365397	Q7ZUN8, Q6DBY2	625	7	66065	30.20114285714286	1.0	0.6617339237009989	64.65193236795906
GOTERM_MF_DIRECT	GO:0044540~L-cystine L-cysteine-lyase (deaminating)	2	0.27739251040221913	0.06427528977365397	P18757, P32929	625	7	66065	30.20114285714286	1.0	0.6617339237009989	64.65193236795906
GOTERM_MF_DIRECT	GO:0016752~sinapoyltransferase activity	2	0.27739251040221913	0.06427528977365397	Q7ZUN8, Q6DBY2	625	7	66065	30.20114285714286	1.0	0.6617339237009989	64.65193236795906
GOTERM_MF_DIRECT	GO:0016416~O-palmitoyltransferase activity	2	0.27739251040221913	0.06427528977365397	Q7ZUN8, Q6DBY2	625	7	66065	30.20114285714286	1.0	0.6617339237009989	64.65193236795906
GOTERM_MF_DIRECT	GO:0019707~protein-cysteine S-acyltransferase activity	2	0.27739251040221913	0.06427528977365397	Q7ZUN8, Q6DBY2	625	7	66065	30.20114285714286	1.0	0.6617339237009989	64.65193236795906
GOTERM_MF_DIRECT	GO:0004147~dihydrolipoamide branched chain acyltransferase activity	2	0.27739251040221913	0.06427528977365397	Q7ZUN8, Q6DBY2	625	7	66065	30.20114285714286	1.0	0.6617339237009989	64.65193236795906
GOTERM_MF_DIRECT	GO:0019809~spermidine binding	2	0.27739251040221913	0.06427528977365397	Q8AXL1, Q7PCJ8	625	7	66065	30.20114285714286	1.0	0.6617339237009989	64.65193236795906
KEGG_PATHWAY	pon01130:Biosynthesis of antibiotics	3	0.4160887656033287	0.06433327996930241	Q5RB83, Q5NVR2, Q5RE79	377	33	29944	7.220641427537979	1.0	0.5775302608040065	64.63502418115759
